movie id,budget,original language,original title,popularity,release date,revenue,runtime,status,average voting,vote count,genre name,production companies name,production country,production country name,Continent,director_experience_level,is_good,profit,high budget,popularity category
3981,70000000,en,What Women Want,31.39165,12/15/2000,374111707,127,Released,6.1,992,Comedy,Paramount Pictures,US,United States of America,North America,medium,FALSE,304111707,FALSE,Low
425,59000000,en,Ice Age,99.561972,3/10/2002,383257136,81,Released,7.1,3857,Animation,Twentieth Century Fox Film Corporation,US,United States of America,North America,low,TRUE,324257136,FALSE,High
6171,68000000,en,Dreamcatcher,26.792794,3/21/2003,75715436,136,Released,5.3,567,Drama,Village Roadshow Pictures,US,United States of America,North America,medium,FALSE,7715436,FALSE,Low
72976,65000000,en,Lincoln,36.307296,11/9/2012,275293450,149,Released,6.7,1429,History,DreamWorks,IN,India,Asia,high,FALSE,210293450,FALSE,Medium
603,63000000,en,The Matrix,104.309993,3/30/1999,463517383,136,Released,7.9,8907,Action,Village Roadshow Pictures,AU,Australia,Oceania,medium,TRUE,400517383,FALSE,High
568,52000000,en,Apollo 13,68.140214,6/30/1995,355237933,140,Released,7.3,1599,Drama,Imagine Entertainment,US,United States of America,North America,high,TRUE,303237933,FALSE,High
9021,65000000,en,The Santa Clause 2,14.646884,10/31/2002,172855065,104,Released,5.5,297,Fantasy,Walt Disney Pictures,US,United States of America,North America,low,FALSE,107855065,FALSE,Low
82695,61000000,en,Les Misérables,48.356214,12/18/2012,441809770,157,Released,7.1,1884,Drama,Universal Pictures,GB,United Kingdom,Europe,low,TRUE,380809770,FALSE,Medium
9489,65000000,en,You've Got Mail,28.540267,12/17/1998,250821495,119,Released,6.3,838,Comedy,Warner Bros.,US,United States of America,North America,low,FALSE,185821495,FALSE,Low
12133,65000000,en,Step Brothers,22.977983,7/25/2008,128107642,98,Released,6.5,1062,Comedy,Columbia Pictures,US,United States of America,North America,medium,FALSE,63107642,FALSE,Low
9342,95000000,en,The Mask of Zorro,31.086791,7/16/1998,250288523,136,Released,6.3,1183,Action,Amblin Entertainment,US,United States of America,North America,medium,FALSE,155288523,FALSE,Low
41733,65000000,en,Due Date,43.865294,11/4/2010,211780824,95,Released,6.2,1685,Comedy,Legendary Pictures,US,United States of America,North America,medium,FALSE,146780824,FALSE,Medium
227306,65000000,en,Unbroken,43.055253,12/25/2014,163442937,137,Released,7.3,1400,Drama,Legendary Pictures,US,United States of America,North America,low,TRUE,98442937,FALSE,Medium
5551,65000000,en,Space Cowboys,15.772081,7/31/2000,128884132,130,Released,6.3,403,Action,Village Roadshow Pictures,US,United States of America,North America,high,FALSE,63884132,FALSE,Low
9350,70000000,en,Cliffhanger,26.19909,5/28/1993,255000211,112,Released,6.1,588,Action,TriStar Pictures,FR,France,Europe,high,FALSE,185000211,FALSE,Low
9208,50000000,en,Broken Arrow,22.769108,2/9/1996,150270147,108,Released,5.7,453,Action,Twentieth Century Fox Film Corporation,US,United States of America,North America,medium,FALSE,100270147,FALSE,Low
4244,65000000,en,The Kid,18.281798,7/7/2000,69700000,104,Released,6,238,Fantasy,Walt Disney Pictures,US,United States of America,North America,medium,FALSE,4700000,FALSE,Low
1852,63000000,en,World Trade Center,24.697533,8/9/2006,162945894,128,Released,5.9,447,Drama,Paramount Pictures,US,United States of America,North America,high,FALSE,99945894,FALSE,Low
11820,65000000,en,Mona Lisa Smile,19.718544,12/19/2003,0,117,Released,6.5,393,Drama,Columbia Pictures,US,United States of America,North America,medium,FALSE,-65000000,FALSE,Low
76493,65000000,en,The Dictator,31.349143,5/15/2012,179379533,83,Released,5.9,1743,Comedy,Paramount Pictures,US,United States of America,North America,medium,FALSE,114379533,FALSE,Low
345,65000000,en,Eyes Wide Shut,27.870312,7/14/1999,162091208,159,Released,7.1,1234,Mystery,Hobby Films,GB,United Kingdom,Europe,medium,TRUE,97091208,FALSE,Low
196867,65000000,en,Annie,33.439187,12/19/2014,133821816,119,Released,6,466,Comedy,Columbia Pictures,US,United States of America,North America,low,FALSE,68821816,FALSE,Low
256591,50100000,en,Focus,59.634029,2/25/2015,153962963,105,Released,6.7,2542,Romance,Kramer & Sigman Films,US,United States of America,North America,low,FALSE,103862963,FALSE,Medium
59962,65000000,en,This Means War,38.994297,2/14/2012,156974557,103,Released,5.9,1389,Action,Dune Entertainment,US,United States of America,North America,medium,FALSE,91974557,FALSE,Medium
36648,65000000,en,Blade: Trinity,49.660055,12/8/2004,128905366,123,Released,5.7,1252,Science Fiction,New Line Cinema,US,United States of America,North America,low,FALSE,63905366,FALSE,Medium
1880,4200000,en,Red Dawn,11.743085,8/10/1984,38376497,114,Released,6.4,215,Action,United Artists,US,United States of America,North America,low,FALSE,34176497,FALSE,Low
9440,65000000,en,Primary Colors,9.110247,3/20/1998,0,143,Released,6.1,94,Comedy,Universal Pictures,FR,France,Europe,medium,FALSE,-65000000,FALSE,Low
71679,65000000,en,Resident Evil: Retribution,6.227675,9/12/2012,240159255,95,Released,5.6,1600,Action,Davis-Films,CA,Canada,North America,high,FALSE,175159255,FALSE,Low
10483,45000000,en,Death Race,42.57877,8/22/2008,73762516,105,Released,6,1175,Action,Universal Pictures,GB,United Kingdom,Europe,high,FALSE,28762516,FALSE,Medium
11412,65000000,en,The Long Kiss Goodnight,15.858629,10/11/1996,89456761,120,Released,6.5,314,Crime,New Line Cinema,US,United States of America,North America,high,FALSE,24456761,FALSE,Low
11983,65000000,en,Proof of Life,14.866901,12/8/2000,0,135,Released,6,208,Action,Castle Rock Entertainment,US,United States of America,North America,medium,FALSE,-65000000,FALSE,Low
6795,65000000,en,Zathura: A Space Adventure,15.194239,11/6/2005,64321501,101,Released,6.1,779,Family,Columbia Pictures Corporation,US,United States of America,North America,medium,FALSE,-678499,FALSE,Low
550,63000000,en,Fight Club,146.757391,10/15/1999,100853753,139,Released,8.3,9413,Drama,Regency Enterprises,DE,Germany,Europe,high,TRUE,37853753,FALSE,High
11170,65000000,en,We Are Marshall,8.629665,12/12/2006,43545364,124,Released,6.7,186,Drama,Legendary Pictures,US,United States of America,North America,medium,FALSE,-21454636,FALSE,Low
9292,65000000,en,Hudson Hawk,16.803457,5/23/1991,17218080,100,Released,5.4,269,Action,TriStar Pictures,US,United States of America,North America,low,FALSE,-47781920,FALSE,Low
10783,65000000,en,Lucky Numbers,2.952595,10/27/2000,0,105,Released,4.9,52,Action,Paramount Pictures,FR,France,Europe,low,FALSE,-65000000,FALSE,Low
100241,65000000,en,"I, Frankenstein",31.324734,1/22/2014,71154592,92,Released,5,687,Horror,Lakeshore Entertainment,US,United States of America,North America,low,FALSE,6154592,FALSE,Low
257,50000000,en,Oliver Twist,20.415572,9/23/2005,42093706,130,Released,6.7,274,Crime,R.P. Productions,CZ,Czech Republic,,medium,FALSE,-7906294,FALSE,Low
9947,43000000,en,Elektra,28.613892,1/13/2005,56681566,97,Released,4.8,575,Action,Twentieth Century Fox Film Corporation,CA,Canada,North America,low,FALSE,13681566,FALSE,Low
189,65000000,en,Sin City: A Dame to Kill For,85.428395,8/20/2014,39407616,102,Released,6.3,1286,Crime,Miramax Films,US,United States of America,North America,high,FALSE,-25592384,FALSE,High
12618,64000000,en,Random Hearts,4.137237,10/8/1999,74608570,133,Released,5.3,63,Drama,Columbia Pictures,US,United States of America,North America,medium,FALSE,10608570,FALSE,Low
253412,55000000,en,Everest,60.246978,9/10/2015,203427584,121,Released,6.7,1772,Adventure,Universal Pictures,IS,Iceland,Europe,low,FALSE,148427584,FALSE,Medium
1427,50000000,en,Perfume: The Story of a Murderer,42.551902,9/13/2006,132180323,147,Released,7.1,1165,Crime,Davis-Films,ES,Spain,Europe,medium,TRUE,82180323,FALSE,Medium
818,63000000,en,Austin Powers in Goldmember,40.137264,7/26/2002,296655431,94,Released,5.9,979,Comedy,New Line Cinema,US,United States of America,North America,medium,FALSE,233655431,FALSE,Medium
16577,65000000,en,Astro Boy,24.857079,10/15/2009,44091067,94,Released,6.1,409,Animation,The Weinstein Company,HK,Hong Kong,,low,FALSE,-20908933,FALSE,Low
329,63000000,en,Jurassic Park,40.413191,6/11/1993,920100000,127,Released,7.6,4856,Adventure,Universal Pictures,US,United States of America,North America,high,TRUE,857100000,FALSE,Medium
12160,63000000,en,Wyatt Earp,13.859307,6/24/1994,25052000,191,Released,6.5,202,Drama,Tig Productions,US,United States of America,North America,medium,FALSE,-37948000,FALSE,Low
9331,62000000,en,Clear and Present Danger,18.832471,8/3/1994,215887717,141,Released,6.4,386,Action,Paramount Pictures,US,United States of America,North America,medium,FALSE,153887717,FALSE,Low
300168,65000000,zh,天將雄師,9.568884,2/19/2015,121545703,127,Released,5.9,145,Action,Shanghai Film Group,HK,Hong Kong,,low,FALSE,56545703,FALSE,Low
9072,64000000,en,Little Man,12.421504,8/31/2006,101595121,98,Released,5.3,261,Comedy,Revolution Studios,US,United States of America,North America,low,FALSE,37595121,FALSE,Low
3536,62000000,en,U-571,18.096884,4/20/2000,127666415,116,Released,6.1,340,Action,Universal Pictures,FR,France,Europe,low,FALSE,65666415,FALSE,Low
9087,62000000,en,The American President,11.056763,11/17/1995,107879496,106,Released,6.5,195,Comedy,Columbia Pictures,US,United States of America,North America,high,FALSE,45879496,FALSE,Low
12177,62000000,en,The Love Guru,13.218008,6/20/2008,41819064,87,Released,4.3,242,Comedy,Paramount Pictures,US,United States of America,North America,low,FALSE,-20180936,FALSE,Low
12138,62000000,en,3000 Miles to Graceland,11.262655,2/23/2001,18720175,125,Released,5.8,178,Action,Franchise Pictures,US,United States of America,North America,low,FALSE,-43279825,FALSE,Low
273248,44000000,en,The Hateful Eight,68.717016,12/25/2015,155760117,167,Released,7.6,4274,Crime,Double Feature Films,US,United States of America,North America,high,TRUE,111760117,FALSE,High
9955,53000000,en,Blades of Glory,19.412028,3/30/2007,0,93,Released,5.9,569,Action,DreamWorks,US,United States of America,North America,low,FALSE,-53000000,FALSE,Low
50359,63000000,en,Hop,16.791058,3/30/2011,183953723,95,Released,5.5,331,Animation,Universal Pictures,GB,United Kingdom,Europe,medium,FALSE,120953723,FALSE,Low
1271,65000000,en,300,65.197968,12/9/2006,422610419,117,Released,7,4997,Action,Virtual Studios,US,United States of America,North America,medium,TRUE,357610419,FALSE,Medium
693,80000000,en,Meet the Fockers,32.829538,12/22/2004,516642939,115,Released,6.1,1373,Comedy,DreamWorks SKG,US,United States of America,North America,medium,FALSE,436642939,FALSE,Low
14306,60000000,en,Marley & Me,30.951203,12/25/2008,244082376,115,Released,6.9,1343,Comedy,Sunswept Entertainment,US,United States of America,North America,low,FALSE,184082376,FALSE,Low
497,60000000,en,The Green Mile,103.698022,12/10/1999,284600000,189,Released,8.2,4048,Fantasy,Castle Rock Entertainment,US,United States of America,North America,low,TRUE,224600000,FALSE,High
11199,0,en,Wild Hogs,31.719463,3/2/2007,253625427,100,Released,5.6,648,Action,Wild Hogs Productions,US,United States of America,North America,low,FALSE,253625427,FALSE,Low
9982,150000000,en,Chicken Little,47.973995,11/4/2005,314432665,81,Released,5.6,944,Animation,Walt Disney Pictures,US,United States of America,North America,low,FALSE,164432665,TRUE,Medium
210577,61000000,en,Gone Girl,143.041543,10/1/2014,369330363,145,Released,7.9,5862,Mystery,Twentieth Century Fox Film Corporation,US,United States of America,North America,high,TRUE,308330363,FALSE,High
2501,60000000,en,The Bourne Identity,86.476817,6/14/2002,214034224,119,Released,7.3,3583,Action,Universal Pictures,US,United States of America,North America,medium,TRUE,154034224,FALSE,High
710,58000000,en,GoldenEye,59.824565,11/16/1995,352194034,130,Released,6.6,1174,Adventure,United Artists,GB,United Kingdom,Europe,medium,FALSE,294194034,FALSE,Medium
2275,60000000,en,The General's Daughter,18.345613,6/18/1999,149705852,116,Released,6.1,205,Crime,Paramount Pictures,DE,Germany,Europe,medium,FALSE,89705852,FALSE,Low
37165,60000000,en,The Truman Show,56.488027,6/4/1998,264118201,103,Released,7.8,4537,Comedy,Paramount Pictures,US,United States of America,North America,low,TRUE,204118201,FALSE,Medium
9837,70000000,en,The Prince of Egypt,29.464852,12/15/1998,218613188,99,Released,6.8,817,Adventure,DreamWorks SKG,US,United States of America,North America,low,FALSE,148613188,FALSE,Low
10708,60000000,en,Daddy Day Care,18.106021,5/3/2003,164433867,92,Released,5.6,506,Comedy,Columbia Pictures,US,United States of America,North America,medium,FALSE,104433867,FALSE,Low
136400,61000000,en,2 Guns,42.881415,8/2/2013,131940411,109,Released,6.6,1589,Action,Universal Studios,US,United States of America,North America,low,FALSE,70940411,FALSE,Medium
10992,60000000,en,Cats & Dogs,18.735024,7/4/2001,93375151,87,Released,5,352,Comedy,Village Roadshow Pictures,US,United States of America,North America,low,FALSE,33375151,FALSE,Low
9654,60000000,en,The Italian Job,62.766854,5/30/2003,176070171,110,Released,6.6,1919,Action,De Line Pictures,GB,United Kingdom,Europe,medium,FALSE,116070171,FALSE,Medium
2642,60000000,en,Two Weeks Notice,24.153567,12/19/2002,93354918,101,Released,5.9,487,Romance,Village Roadshow Pictures,AU,Australia,Oceania,low,FALSE,33354918,FALSE,Low
8916,60000000,en,Antz,41.515702,10/2/1998,171757863,83,Released,6,1272,Adventure,DreamWorks SKG,US,United States of America,North America,medium,FALSE,111757863,FALSE,Medium
19899,70000000,en,Couples Retreat,26.676487,9/19/2009,171844840,113,Released,5.3,588,Comedy,Universal Pictures,US,United States of America,North America,low,FALSE,101844840,FALSE,Low
2119,60000000,en,Days of Thunder,16.278022,6/27/1990,157920733,107,Released,5.9,353,Adventure,Paramount Pictures,US,United States of America,North America,high,FALSE,97920733,FALSE,Low
9641,60000000,en,Cheaper by the Dozen 2,18.831023,12/21/2005,129181830,94,Released,5.7,526,Comedy,Twentieth Century Fox Film Corporation,US,United States of America,North America,medium,FALSE,69181830,FALSE,Low
294254,61000000,en,Maze Runner: The Scorch Trials,113.161483,9/9/2015,311256926,132,Released,6.4,3040,Action,Gotham Group,US,United States of America,North America,low,FALSE,250256926,FALSE,High
38167,60000000,en,Eat Pray Love,28.800112,8/12/2010,204594016,133,Released,5.8,636,Drama,Columbia Pictures,US,United States of America,North America,low,FALSE,144594016,FALSE,Low
5994,60000000,en,The Family Man,19.705489,12/12/2000,0,125,Released,6.5,521,Comedy,Universal Pictures,US,United States of America,North America,high,FALSE,-60000000,FALSE,Low
39514,58000000,en,RED,41.430245,10/13/2010,71664962,111,Released,6.6,2808,Action,DC Comics,US,United States of America,North America,medium,FALSE,13664962,FALSE,Medium
9563,55000000,en,Any Given Sunday,23.127561,12/16/1999,100230832,163,Released,6.8,422,Drama,Donners' Company,US,United States of America,North America,high,FALSE,45230832,FALSE,Low
547,60000000,en,The Horse Whisperer,12.867352,5/14/1998,186883563,170,Released,6.7,292,Drama,Wildwood Enterprises,US,United States of America,North America,medium,FALSE,126883563,FALSE,Low
1538,65000000,en,Collateral,44.815022,8/4/2004,217764291,120,Released,7,1451,Drama,Paramount Pictures,US,United States of America,North America,medium,TRUE,152764291,FALSE,Medium
9334,60000000,en,The Scorpion King,37.537093,4/16/2002,165333180,92,Released,5.3,779,Action,Universal Pictures,US,United States of America,North America,medium,FALSE,105333180,FALSE,Medium
11128,60000000,en,Ladder 49,10.99991,10/1/2004,74541707,115,Released,6.2,207,Drama,Casey Silver Productions,US,United States of America,North America,low,FALSE,14541707,FALSE,Low
75780,60000000,en,Jack Reacher,56.868399,12/20/2012,218340595,130,Released,6.3,2998,Crime,Paramount Pictures,US,United States of America,North America,low,FALSE,158340595,FALSE,Medium
8914,60000000,en,Deep Blue Sea,22.991269,7/28/1999,73648228,105,Released,5.6,604,Action,Village Roadshow Pictures,AU,Australia,Oceania,high,FALSE,13648228,FALSE,Low
13576,60000000,en,Michael Jackson's This Is It,15.798622,10/28/2009,0,111,Released,6.7,247,Music,Columbia Pictures,US,United States of America,North America,medium,FALSE,-60000000,FALSE,Low
39538,60000000,en,Contagion,38.820858,9/8/2011,137551594,106,Released,6.2,1325,Drama,Double Feature Films,US,United States of America,North America,high,FALSE,77551594,FALSE,Medium
10628,0,en,Kangaroo Jack,10.292864,1/17/2003,0,89,Released,4.3,203,Comedy,Castle Rock Entertainment,AU,Australia,Oceania,low,FALSE,0,FALSE,Low
14836,60000000,en,Coraline,51.146047,2/5/2009,124596398,100,Released,7.3,1386,Animation,Focus Features,US,United States of America,North America,low,TRUE,64596398,FALSE,Medium
8645,60000000,en,The Happening,20.501582,6/11/2008,163403799,91,Released,4.9,950,Thriller,Spyglass Entertainment,US,United States of America,North America,medium,FALSE,103403799,FALSE,Low
9509,70000000,en,Man on Fire,45.299089,4/23/2004,130293714,146,Released,7.3,1553,Action,Regency Enterprises,GB,United Kingdom,Europe,high,TRUE,60293714,FALSE,Medium
10067,50000000,en,The Shaggy Dog,4.280619,3/9/2006,61112916,98,Released,4.5,137,Comedy,Walt Disney Pictures,US,United States of America,North America,medium,FALSE,11112916,FALSE,Low
